2026-03-06 12:05:36 | INFO     | polymarket_bot.orchestrator | 🕐 Resolution window [2d]: 477 → 0 markets
2026-03-06 12:05:37 | INFO     | polymarket_bot.scanner | 🔍 Short-duration scan: 96 markets found — unknown=96
2026-03-06 12:05:37 | INFO     | polymarket_bot.orchestrator | 📡 Short-duration: added 96 markets to universe (96 total in scan, 0 already present)
2026-03-06 12:05:37 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0x78e9d45f41 price=0.505 prob=59.0% edge=8.3¢ mom=-1.000 trend=0.75 vol=0.0010 size=9.8 type=GTC  q=Solana Up or Down - March 6, 12:15PM-12:30PM ET
2026-03-06 12:05:37 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: XRP Down cid=0x9fe02d0972 price=0.495 prob=56.0% edge=6.2¢ mom=-0.992 trend=0.50 vol=0.0009 size=10.1 type=GTC  q=XRP Up or Down - March 6, 12:25PM-12:30PM ET
2026-03-06 12:05:37 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0x3ff1746328 price=0.495 prob=59.0% edge=9.3¢ mom=-1.000 trend=0.75 vol=0.0010 size=10.1 type=GTC  q=Solana Up or Down - March 6, 12:25PM-12:30PM ET
2026-03-06 12:05:37 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: ETH Down cid=0xcf7d5161d0 price=0.495 prob=59.0% edge=9.3¢ mom=-1.000 trend=0.75 vol=0.0019 size=10.1 type=GTC  q=Ethereum Up or Down - March 6, 12:15PM-12:30PM ET
2026-03-06 12:05:37 | INFO     | polymarket_bot.orchestrator | Found 4 total signals across all strategies
2026-03-06 12:05:37 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x3ff1746328 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:37 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0xcf7d5161d0 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:37 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x78e9d45f41 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:37 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x9fe02d0972 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:37 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:37 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:37 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:37 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:37 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:37 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:37 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:37 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:37 | INFO     | __main__ | Iteration 14486: processed 4 signals
2026-03-06 12:05:46 | INFO     | polymarket_bot.orchestrator | 🕐 Resolution window [2d]: 477 → 0 markets
2026-03-06 12:05:47 | INFO     | polymarket_bot.scanner | 🔍 Short-duration scan: 96 markets found — unknown=96
2026-03-06 12:05:47 | INFO     | polymarket_bot.orchestrator | 📡 Short-duration: added 96 markets to universe (96 total in scan, 0 already present)
2026-03-06 12:05:48 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0x32a116c4f0 price=0.505 prob=59.0% edge=8.3¢ mom=-1.000 trend=0.75 vol=0.0010 size=9.8 type=GTC  q=Solana Up or Down - March 6, 12:05PM-12:10PM ET
2026-03-06 12:05:48 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: BTC Down cid=0x6a3cc2a337 price=0.495 prob=54.0% edge=4.2¢ mom=-0.662 trend=0.50 vol=0.0015 size=10.1 type=GTC  q=Bitcoin Up or Down - March 6, 12:05PM-12:10PM ET
2026-03-06 12:05:48 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: XRP Down cid=0x97d2ac34a4 price=0.495 prob=56.0% edge=6.2¢ mom=-0.992 trend=0.50 vol=0.0009 size=10.1 type=GTC  q=XRP Up or Down - March 6, 12:05PM-12:10PM ET
2026-03-06 12:05:48 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0x5d3ee6f01a price=0.495 prob=59.0% edge=9.3¢ mom=-1.000 trend=0.75 vol=0.0010 size=10.1 type=GTC  q=Solana Up or Down - March 6, 12:10PM-12:15PM ET
2026-03-06 12:05:48 | INFO     | polymarket_bot.orchestrator | Found 4 total signals across all strategies
2026-03-06 12:05:48 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x5d3ee6f01a tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:48 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x32a116c4f0 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:48 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x97d2ac34a4 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:48 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x6a3cc2a337 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:48 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:48 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:48 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:48 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:48 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:48 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:48 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:48 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:48 | INFO     | __main__ | Iteration 14487: processed 4 signals
2026-03-06 12:05:56 | INFO     | polymarket_bot.orchestrator | 🕐 Resolution window [2d]: 477 → 0 markets
2026-03-06 12:05:57 | INFO     | polymarket_bot.scanner | 🔍 Short-duration scan: 96 markets found — unknown=96
2026-03-06 12:05:57 | INFO     | polymarket_bot.orchestrator | 📡 Short-duration: added 96 markets to universe (96 total in scan, 0 already present)
2026-03-06 12:05:57 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: BTC Down cid=0x3343e6bdbb price=0.495 prob=54.0% edge=4.2¢ mom=-0.662 trend=0.50 vol=0.0015 size=10.1 type=GTC  q=Bitcoin Up or Down - March 6, 12:25PM-12:30PM ET
2026-03-06 12:05:57 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: BTC Down cid=0x2be4025a48 price=0.495 prob=54.0% edge=4.2¢ mom=-0.662 trend=0.50 vol=0.0015 size=10.1 type=GTC  q=Bitcoin Up or Down - March 6, 12:15PM-12:30PM ET
2026-03-06 12:05:57 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: ETH Down cid=0x626bbee78b price=0.505 prob=55.4% edge=4.6¢ mom=-0.896 trend=0.50 vol=0.0016 size=9.8 type=GTC  q=Ethereum Up or Down - March 6, 12:25PM-12:30PM ET
2026-03-06 12:05:57 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: XRP Down cid=0x1aa3cbc07d price=0.500 prob=56.0% edge=5.7¢ mom=-0.992 trend=0.50 vol=0.0009 size=9.9 type=GTC  q=XRP Up or Down - March 6, 12:15PM-12:30PM ET
2026-03-06 12:05:57 | INFO     | polymarket_bot.orchestrator | Found 4 total signals across all strategies
2026-03-06 12:05:57 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x1aa3cbc07d tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:57 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x626bbee78b tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:57 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x3343e6bdbb tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:57 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x2be4025a48 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:05:57 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:57 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:57 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:57 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:57 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:57 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:57 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:05:57 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:05:57 | INFO     | __main__ | Iteration 14488: processed 4 signals
2026-03-06 12:06:06 | INFO     | polymarket_bot.orchestrator | 🕐 Resolution window [2d]: 477 → 0 markets
2026-03-06 12:06:07 | INFO     | polymarket_bot.scanner | 🔍 Short-duration scan: 96 markets found — unknown=96
2026-03-06 12:06:07 | INFO     | polymarket_bot.orchestrator | 📡 Short-duration: added 96 markets to universe (96 total in scan, 0 already present)
2026-03-06 12:06:07 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: ETH Down cid=0xaa911a8609 price=0.505 prob=55.4% edge=4.6¢ mom=-0.896 trend=0.50 vol=0.0016 size=9.8 type=GTC  q=Ethereum Up or Down - March 6, 12:05PM-12:10PM ET
2026-03-06 12:06:07 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: BTC Down cid=0x8504132b88 price=0.495 prob=54.0% edge=4.2¢ mom=-0.662 trend=0.50 vol=0.0015 size=10.1 type=GTC  q=Bitcoin Up or Down - March 6, 12:10PM-12:15PM ET
2026-03-06 12:06:07 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0x7511354ba0 price=0.490 prob=59.0% edge=9.8¢ mom=-1.000 trend=0.75 vol=0.0010 size=10.2 type=GTC  q=Solana Up or Down - March 6, 12:00PM-12:15PM ET
2026-03-06 12:06:07 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: XRP Down cid=0x2046289d24 price=0.495 prob=56.0% edge=6.2¢ mom=-0.992 trend=0.50 vol=0.0009 size=10.1 type=GTC  q=XRP Up or Down - March 6, 12:00PM-12:15PM ET
2026-03-06 12:06:07 | INFO     | polymarket_bot.orchestrator | Found 4 total signals across all strategies
2026-03-06 12:06:07 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x7511354ba0 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:07 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x2046289d24 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:07 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0xaa911a8609 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:07 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x8504132b88 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:07 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:07 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:07 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:07 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:07 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:07 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:07 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:07 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:07 | INFO     | __main__ | ======================================================================
2026-03-06 12:06:07 | INFO     | __main__ | ⏱️  UPTIME: 2416.7 minutes
2026-03-06 12:06:07 | INFO     | __main__ | 📊 SIGNALS: seen=56999 executed=180
2026-03-06 12:06:07 | INFO     | __main__ | 📈 EXECUTIONS: total=54420 success=180 failed=0
2026-03-06 12:06:07 | INFO     | __main__ | 🎯 STRATEGIES: 5 enabled
2026-03-06 12:06:07 | INFO     | __main__ | ⚡ SHORT-DURATION: 96 markets — unknown=96
2026-03-06 12:06:07 | INFO     | __main__ | 💼 WALLET: equity=$11.78 start=$40.00 adj=$0.00 size_mult=x1.00 dyn_max=$8.00
2026-03-06 12:06:07 | INFO     | __main__ | ⚙️  EXECUTION PROFILE: aggressive_maker
2026-03-06 12:06:07 | INFO     | __main__ | 🛡️  HEDGING: events=0 forced=0
2026-03-06 12:06:07 | INFO     | __main__ | 🧾 OPEN MAKER (paper): gtc_total=1
2026-03-06 12:06:07 | INFO     | __main__ |    Top open GTC by condition: 0xb4a0b846…:1
2026-03-06 12:06:07 | INFO     | __main__ | 🏦 Top inventory by condition (cost): 0xfe09259f…:$1.99, 0xdd5ab6d0…:$1.99, 0x69bd84ce…:$1.99
2026-03-06 12:06:07 | INFO     | __main__ | ──────────────────────────────────────────────────────────────────────
2026-03-06 12:06:07 | INFO     | __main__ | 💼 PORTFOLIO:
2026-03-06 12:06:07 | INFO     | __main__ |    Open Positions: 5
2026-03-06 12:06:07 | INFO     | __main__ |    Closed Positions: 169
2026-03-06 12:06:07 | INFO     | __main__ |    Redeemable: 0
2026-03-06 12:06:07 | INFO     | __main__ |    Cost Basis: $9.95
2026-03-06 12:06:07 | INFO     | __main__ | ──────────────────────────────────────────────────────────────────────
2026-03-06 12:06:07 | INFO     | __main__ | 💰 PROFITABILITY:
2026-03-06 12:06:07 | INFO     | __main__ |      Wallet: $11.78  (started $40.00)
2026-03-06 12:06:07 | INFO     | __main__ |      Realized P&L: $-28.2244
2026-03-06 12:06:07 | INFO     | __main__ |      Unrealized P&L: $0.0999
2026-03-06 12:06:07 | INFO     | __main__ |      Total P&L: $-28.1245
2026-03-06 12:06:07 | INFO     | __main__ |      Open Cost Basis: $9.95
2026-03-06 12:06:07 | INFO     | __main__ |      Realized ROI: -283.67%
2026-03-06 12:06:07 | INFO     | __main__ |    Closed: 169 positions
2026-03-06 12:06:07 | INFO     | __main__ |    Redeemed: 0 positions
2026-03-06 12:06:07 | INFO     | __main__ |    Total Realized: $-28.2244
2026-03-06 12:06:07 | INFO     | __main__ | ──────────────────────────────────────────────────────────────────────
2026-03-06 12:06:07 | INFO     | __main__ | 📊 STRATEGY BREAKDOWN (actual P&L):
2026-03-06 12:06:07 | INFO     | __main__ |    short_duration: 180 trades, realized=$-28.2244, total=$-28.1245
2026-03-06 12:06:07 | INFO     | __main__ | ──────────────────────────────────────────────────────────────────────
2026-03-06 12:06:07 | INFO     | __main__ | 🔁 QUOTE CHURN (paper): canceled=5 requoted=0
2026-03-06 12:06:07 | INFO     | __main__ | ──────────────────────────────────────────────────────────────────────
2026-03-06 12:06:07 | INFO     | __main__ | 🔌 CIRCUIT BREAKER: state=cooldown daily_loss=$0.00 drawdown=0.0% consec_losses=0 trips=78
2026-03-06 12:06:07 | INFO     | __main__ | ──────────────────────────────────────────────────────────────────────
2026-03-06 12:06:07 | INFO     | __main__ | 🧠 STRATEGY ATTRIBUTION (actual):
2026-03-06 12:06:07 | INFO     | __main__ |    short_duration: cost=$9.95 realized=$-28.2244 unrealized=$0.0999
2026-03-06 12:06:07 | INFO     | __main__ | ======================================================================
2026-03-06 12:06:07 | INFO     | __main__ | Iteration 14489: processed 4 signals
2026-03-06 12:06:16 | INFO     | polymarket_bot.orchestrator | 🕐 Resolution window [2d]: 477 → 0 markets
2026-03-06 12:06:17 | INFO     | polymarket_bot.scanner | 🔍 Short-duration scan: 96 markets found — unknown=96
2026-03-06 12:06:17 | INFO     | polymarket_bot.orchestrator | 📡 Short-duration: added 96 markets to universe (96 total in scan, 0 already present)
2026-03-06 12:06:17 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: ETH Down cid=0xa20173c6c0 price=0.485 prob=55.4% edge=6.6¢ mom=-0.896 trend=0.50 vol=0.0016 size=10.3 type=GTC  q=Ethereum Up or Down - March 6, 12:00PM-12:15PM ET
2026-03-06 12:06:17 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: XRP Down cid=0xd3a2b67836 price=0.495 prob=56.0% edge=6.2¢ mom=-0.992 trend=0.50 vol=0.0009 size=10.1 type=GTC  q=XRP Up or Down - March 6, 12:10PM-12:15PM ET
2026-03-06 12:06:17 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: BTC Down cid=0x7034ed5c09 price=0.495 prob=54.0% edge=4.2¢ mom=-0.662 trend=0.50 vol=0.0015 size=10.1 type=GTC  q=Bitcoin Up or Down - March 6, 12:00PM-12:15PM ET
2026-03-06 12:06:17 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: ETH Down cid=0x430aa33115 price=0.500 prob=55.4% edge=5.1¢ mom=-0.896 trend=0.50 vol=0.0016 size=9.9 type=GTC  q=Ethereum Up or Down - March 6, 12:10PM-12:15PM ET
2026-03-06 12:06:17 | INFO     | polymarket_bot.orchestrator | Found 4 total signals across all strategies
2026-03-06 12:06:17 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0xa20173c6c0 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:17 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0xd3a2b67836 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:17 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x430aa33115 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:17 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x7034ed5c09 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:17 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:17 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:17 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:17 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:17 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:17 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:17 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:17 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:17 | INFO     | __main__ | Iteration 14490: processed 4 signals
2026-03-06 12:06:26 | INFO     | polymarket_bot.orchestrator | 🕐 Resolution window [2d]: 477 → 0 markets
2026-03-06 12:06:27 | INFO     | polymarket_bot.scanner | 🔍 Short-duration scan: 96 markets found — unknown=96
2026-03-06 12:06:27 | INFO     | polymarket_bot.orchestrator | 📡 Short-duration: added 96 markets to universe (96 total in scan, 0 already present)
2026-03-06 12:06:28 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0xddf2e3a610 price=0.495 prob=59.0% edge=9.3¢ mom=-1.000 trend=0.75 vol=0.0010 size=10.1 type=GTC  q=Solana Up or Down - March 6, 12:15PM-12:20PM ET
2026-03-06 12:06:28 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: XRP Down cid=0x655c539f87 price=0.495 prob=56.0% edge=6.2¢ mom=-0.992 trend=0.50 vol=0.0009 size=10.1 type=GTC  q=XRP Up or Down - March 6, 12:15PM-12:20PM ET
2026-03-06 12:06:28 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: ETH Down cid=0x2e220b9446 price=0.505 prob=55.4% edge=4.6¢ mom=-0.896 trend=0.50 vol=0.0016 size=9.8 type=GTC  q=Ethereum Up or Down - March 6, 12:15PM-12:20PM ET
2026-03-06 12:06:28 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: BTC Down cid=0x075b9a8228 price=0.495 prob=54.0% edge=4.2¢ mom=-0.662 trend=0.50 vol=0.0015 size=10.1 type=GTC  q=Bitcoin Up or Down - March 6, 12:15PM-12:20PM ET
2026-03-06 12:06:28 | INFO     | polymarket_bot.orchestrator | Found 4 total signals across all strategies
2026-03-06 12:06:28 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0xddf2e3a610 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:28 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x655c539f87 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:28 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x2e220b9446 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:28 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x075b9a8228 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:28 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:28 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:28 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:28 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:28 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:28 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:28 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:28 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:28 | INFO     | __main__ | Iteration 14491: processed 4 signals
2026-03-06 12:06:36 | INFO     | polymarket_bot.orchestrator | 🕐 Resolution window [2d]: 477 → 0 markets
2026-03-06 12:06:37 | INFO     | polymarket_bot.scanner | 🔍 Short-duration scan: 96 markets found — unknown=96
2026-03-06 12:06:37 | INFO     | polymarket_bot.orchestrator | 📡 Short-duration: added 96 markets to universe (96 total in scan, 0 already present)
2026-03-06 12:06:37 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: ETH Down cid=0xb66225f865 price=0.505 prob=55.4% edge=4.6¢ mom=-0.896 trend=0.50 vol=0.0016 size=9.8 type=GTC  q=Ethereum Up or Down - March 6, 12:20PM-12:25PM ET
2026-03-06 12:06:37 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0x573bd987fa price=0.495 prob=59.0% edge=9.3¢ mom=-1.000 trend=0.75 vol=0.0010 size=10.1 type=GTC  q=Solana Up or Down - March 6, 12:20PM-12:25PM ET
2026-03-06 12:06:37 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: BTC Down cid=0x6f1159986b price=0.495 prob=54.0% edge=4.2¢ mom=-0.662 trend=0.50 vol=0.0015 size=10.1 type=GTC  q=Bitcoin Up or Down - March 6, 12:20PM-12:25PM ET
2026-03-06 12:06:37 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: XRP Down cid=0xed4647cead price=0.495 prob=56.0% edge=6.2¢ mom=-0.992 trend=0.50 vol=0.0009 size=10.1 type=GTC  q=XRP Up or Down - March 6, 12:20PM-12:25PM ET
2026-03-06 12:06:37 | INFO     | polymarket_bot.orchestrator | Found 4 total signals across all strategies
2026-03-06 12:06:37 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x573bd987fa tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:37 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0xed4647cead tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:37 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0xb66225f865 tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:37 | INFO     | polymarket_bot.orchestrator | 📐 Sized 0x6f1159986b tier 1/3: $5.00 → $1.99 (25%)
2026-03-06 12:06:37 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:37 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:37 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:37 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:37 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:37 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:37 | WARNING  | polymarket_bot.unified_executor | 🔴 Circuit breaker TRIPPED — blocking trade
2026-03-06 12:06:37 | WARNING  | __main__ | ❌ Signal execution failed: circuit_breaker_tripped
2026-03-06 12:06:37 | INFO     | __main__ | Iteration 14492: processed 4 signals
2026-03-06 12:06:46 | INFO     | polymarket_bot.orchestrator | 🕐 Resolution window [2d]: 477 → 0 markets
2026-03-06 12:06:47 | INFO     | polymarket_bot.scanner | 🔍 Short-duration scan: 96 markets found — unknown=96
2026-03-06 12:06:47 | INFO     | polymarket_bot.orchestrator | 📡 Short-duration: added 96 markets to universe (96 total in scan, 0 already present)
2026-03-06 12:06:48 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0x3ff1746328 price=0.495 prob=59.0% edge=9.3¢ mom=-1.000 trend=0.75 vol=0.0010 size=10.1 type=GTC  q=Solana Up or Down - March 6, 12:25PM-12:30PM ET
2026-03-06 12:06:48 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: SOL Down cid=0x78e9d45f41 price=0.505 prob=59.0% edge=8.3¢ mom=-1.000 trend=0.75 vol=0.0010 size=9.8 type=GTC  q=Solana Up or Down - March 6, 12:15PM-12:30PM ET
2026-03-06 12:06:48 | INFO     | polymarket_bot.strategies.short_duration_strategy | ⚡ SHORT-DUR: XRP Down cid=0x9fe02d0972 price=0.495 prob=55.9% edge=6.2¢ mom=-0.990 trend=0.50 vol=0.0009 size=10.1 type=GTC  q=XRP Up or Down - March 6, 12:25PM-12:30PM ET
